,train,val,test
1809923B,True,False,False
3maintenance8 P001809923A,True,False,False
2-P001809923A,True,False,False
1922271A-Y,True,False,False
1907335B-Y,True,False,False
1920531A-Y.,True,False,False
1920532A-Y,True,False,False
1929771-A-Y,True,False,False
1935769C-Y,True,False,False
2008628A-Y,True,False,False
1950280-D-Y,True,False,False
1950280-E-Y,True,False,False
2010717A-Y,True,False,False
1508560G-N,False,True,False
1613742F,False,True,False
421183F.,False,True,False
1814971B,False,True,False
1814971C,False,True,False
1814971G,False,True,False
1814971H,False,True,False
1814971I,False,True,False
3-maintenance5-P001814971B,False,True,False
2-P001814971B,False,True,False
1427159G-Y,False,True,False
P001716341A,False,True,False
2 1609002G,False,True,False
1609002I,False,True,False
1609002A,False,True,False
1609002B,False,True,False
1609002D,False,True,False
1609002E,False,True,False
1609002F,False,True,False
1609002H,False,True,False
1609002J,False,True,False
1609002K,False,True,False
1609002L,False,True,False
1609002M,False,True,False
1609002N,False,True,False
1609002O,False,True,False
1609002P,False,True,False
1609002P1,False,True,False
1609002Y,False,True,False
1839956B-Y,False,True,False
1902979C-N,False,False,True
P00181928C,False,False,True
1810938E-N,False,False,True
1810938D-N,False,False,True
1810938E-1-N,False,False,True
1739259-G-Y,False,False,True
1739259-E-Y,False,False,True
1736414F,False,False,True
2-1613704B,False,False,True
1828187C,False,False,True
3mainttenance4-P001828187A,False,False,True
1828187A,False,False,True
1828187B,False,False,True
1828186-B-Y,False,False,True
2010109A-Y,False,False,True
