,train,val,test
1609002F,False,False,True
1609002H,False,False,True
1609002J,False,False,True
1609002K,False,False,True
1609002L,False,False,True
1609002M,False,False,True
1609002N,False,False,True
1609002O,False,False,True
1609002P,False,False,True
1609002P1,False,False,True
1609002Y,False,False,True
2000957A-Y,False,False,True
