,train,val,test
224800V,False,False,True
224800W,False,False,True
224800X,False,False,True
224800Y,False,False,True
3-maintenance6-P001224800K,False,False,True
2-P001224800L,False,False,True
2013094B-Y,False,False,True
1610648I-Y,False,False,True
500203D,False,False,True
500203-F-Y,False,False,True
500203-D-Y,False,False,True
