,train,val,test
183,BRACS_1271,,
184,BRACS_280,,
185,BRACS_1318,,
186,BRACS_1319,,
187,BRACS_1320,,
188,BRACS_1392,,
189,BRACS_1393,,
190,BRACS_1394,,
191,BRACS_1395,,
192,BRACS_1406,,
193,BRACS_1407,,
194,BRACS_1408,,
195,BRACS_1409,,
196,BRACS_1411,,
197,BRACS_1412,,
198,BRACS_1413,,
199,BRACS_1414,,
200,BRACS_1489,,
201,BRACS_1490,,
202,BRACS_1491,,
203,BRACS_1492,,
204,BRACS_1493,,
205,BRACS_1494,,
206,BRACS_1495,,
207,BRACS_1496,,
208,BRACS_1497,,
209,BRACS_1498,,
210,BRACS_1499,,
211,BRACS_1477,,
212,BRACS_1478,,
213,BRACS_1911,,
214,BRACS_1912,,
215,BRACS_1503,,
216,BRACS_1506,,
217,BRACS_1507,,
218,BRACS_1508,,
219,BRACS_1509,,
220,BRACS_1510,,
221,BRACS_1597,,
222,BRACS_1598,,
223,BRACS_1599,,
224,BRACS_1601,,
225,BRACS_1602,,
226,BRACS_1607,,
227,BRACS_1608,,
228,BRACS_1609,,
229,BRACS_1610,,
230,BRACS_1003660,,
231,BRACS_1003661,,
232,BRACS_1870,,
233,BRACS_1872,,
234,BRACS_1936,,
235,BRACS_1937,,
236,BRACS_1645,,
237,BRACS_1646,,
238,BRACS_1647,,
239,BRACS_1648,,
240,BRACS_1649,,
241,BRACS_1650,,
242,BRACS_1652,,
243,BRACS_1653,,
244,BRACS_1654,,
245,BRACS_1003727,,
246,BRACS_1003728,,
247,BRACS_3266,,
248,BRACS_3291,,
249,BRACS_3292,,
250,BRACS_3293,,
251,BRACS_3294,,
252,BRACS_734,,
253,BRACS_1369,,
254,BRACS_1370,,
255,BRACS_1906,,
256,BRACS_1908,,
257,BRACS_1910,,
258,BRACS_1815,,
259,BRACS_1816,,
260,BRACS_735,,
261,BRACS_736,,
262,BRACS_737,,
263,BRACS_1871,,
264,BRACS_1873,,
265,BRACS_1874,,
266,BRACS_1875,,
267,BRACS_1877,,
268,BRACS_1888,,
269,BRACS_1950,,
270,BRACS_1968,,
271,BRACS_1969,,
272,BRACS_1970,,
273,BRACS_1971,,
274,BRACS_1814,,
275,BRACS_1832,,
276,BRACS_1833,,
277,BRACS_1834,,
278,BRACS_1835,,
279,BRACS_1836,,
280,BRACS_1837,,
281,BRACS_1838,,
282,BRACS_1839,,
283,BRACS_1840,,
284,BRACS_1841,,
285,BRACS_1858,,
286,BRACS_1772,,
287,BRACS_1773,,
288,BRACS_1774,,
289,BRACS_1775,,
290,BRACS_1777,,
291,BRACS_1778,,
292,BRACS_1779,,
293,BRACS_1780,,
294,BRACS_1263,,
295,BRACS_1265,,
296,BRACS_1842,,
297,BRACS_1843,,
298,BRACS_1844,,
299,BRACS_1845,,
300,BRACS_1846,,
301,BRACS_1847,,
302,BRACS_1848,,
303,BRACS_1849,,
304,BRACS_1850,,
305,BRACS_1851,,
306,BRACS_1852,,
307,BRACS_1853,,
308,BRACS_1855,,
309,BRACS_1856,,
310,BRACS_288,,
311,BRACS_743,,
312,BRACS_1771,,
313,BRACS_745,,
314,BRACS_747,,
315,BRACS_1782,,
316,BRACS_1783,,
317,BRACS_1784,,
318,BRACS_1785,,
319,BRACS_1786,,
320,BRACS_1787,,
321,BRACS_1788,,
322,BRACS_1789,,
323,BRACS_1935,,
324,BRACS_283,,
325,BRACS_305,,
326,BRACS_281,,
327,BRACS_1895,,
328,BRACS_1896,,
329,BRACS_1897,,
330,BRACS_298,,
331,BRACS_297,,
332,BRACS_3305,,
333,BRACS_3308,,
334,BRACS_3314,,
335,BRACS_3315,,
336,BRACS_3316,,
337,BRACS_3317,,
338,BRACS_3322,,
339,BRACS_3323,,
340,BRACS_3324,,
341,BRACS_291,,
342,BRACS_1857,,
343,BRACS_1869,,
344,BRACS_1880,,
345,BRACS_1881,,
346,BRACS_1882,,
347,BRACS_1890,,
348,BRACS_1876,,
349,BRACS_1883,,
350,BRACS_1885,,
351,BRACS_1886,,
352,BRACS_295,,
353,BRACS_300,,
354,BRACS_1899,,
355,BRACS_1900,,
356,BRACS_1901,,
357,BRACS_1902,,
358,BRACS_1903,,
359,BRACS_1904,,
360,BRACS_1905,,
361,BRACS_1867,,
362,BRACS_1878,,
363,BRACS_1938,,
364,BRACS_1940,,
365,BRACS_1941,,
366,BRACS_1942,,
367,BRACS_1943,,
368,BRACS_1944,,
369,BRACS_3300,,
370,BRACS_3301,,
371,BRACS_3302,,
372,BRACS_1250,,
373,BRACS_1251,,
374,BRACS_1827,,
375,BRACS_1828,,
376,BRACS_1829,,
377,BRACS_1830,,
378,BRACS_1831,,
379,BRACS_1231,,
380,BRACS_1386,,
381,BRACS_1003673,,
382,BRACS_1235,,
383,BRACS_1238,,
384,BRACS_773,,
385,BRACS_1232,,
386,BRACS_1233,,
387,BRACS_1953,,
388,BRACS_1356,,
389,BRACS_1357,,
390,BRACS_1358,,
391,BRACS_1360,,
392,BRACS_1946,,
393,BRACS_1947,,
394,BRACS_1948,,
395,BRACS_1892,,
396,BRACS_1003677,,
397,BRACS_1003684,,
398,BRACS_1003709,,
399,BRACS_1516,,
400,BRACS_1003697,,
401,BRACS_1003692,,
402,BRACS_1003691,,
403,BRACS_1374,,
404,BRACS_1378,,
405,BRACS_1003703,,
406,BRACS_1003721,,
407,BRACS_1003722,,
408,BRACS_1003723,,
409,BRACS_1003678,,
410,BRACS_1003698,,
411,BRACS_1003694,,
412,BRACS_1003667,,
413,BRACS_1003670,,
414,BRACS_1003693,,
415,BRACS_1003699,,
