,train,val,test
351,BRACS_1885,,
352,BRACS_1886,,
353,BRACS_295,,
354,BRACS_300,,
355,BRACS_1899,,
356,BRACS_1900,,
357,BRACS_1901,,
358,BRACS_1902,,
359,BRACS_1903,,
360,BRACS_1904,,
361,BRACS_1905,,
362,BRACS_1867,,
363,BRACS_1878,,
364,BRACS_1938,,
365,BRACS_1940,,
366,BRACS_1941,,
367,BRACS_1942,,
368,BRACS_1943,,
369,BRACS_1944,,
370,BRACS_3300,,
371,BRACS_3301,,
372,BRACS_3302,,
373,BRACS_1239,,
374,BRACS_1255,,
375,BRACS_1257,,
376,BRACS_1259,,
377,BRACS_1250,,
378,BRACS_1251,,
379,BRACS_1827,,
380,BRACS_1828,,
381,BRACS_1829,,
382,BRACS_1830,,
383,BRACS_1831,,
384,BRACS_1231,,
385,BRACS_1386,,
386,BRACS_1003673,,
387,BRACS_1235,,
388,BRACS_1238,,
389,BRACS_773,,
390,BRACS_1232,,
391,BRACS_1233,,
392,BRACS_1953,,
393,BRACS_1945,,
394,BRACS_1952,,
395,BRACS_1954,,
396,BRACS_1955,,
397,BRACS_1356,,
398,BRACS_1357,,
399,BRACS_1358,,
400,BRACS_1360,,
401,BRACS_1808,,
402,BRACS_1810,,
403,BRACS_1811,,
404,BRACS_1812,,
405,BRACS_1946,,
406,BRACS_1947,,
407,BRACS_1948,,
408,BRACS_1003731,,
409,BRACS_1003732,,
410,BRACS_1003677,,
411,BRACS_1003708,,
412,BRACS_1003709,,
413,BRACS_1003697,,
414,BRACS_1003691,,
415,BRACS_1374,,
416,BRACS_1378,,
417,BRACS_1003721,,
418,BRACS_1003722,,
419,BRACS_1003723,,
420,BRACS_1003678,,
421,BRACS_1003698,,
422,BRACS_1003694,,
423,BRACS_1003667,,
424,BRACS_1003693,,
425,BRACS_1003699,,
