,train,val,test
41,BRACS_3272,BRACS_1277,BRACS_1895
42,BRACS_3273,BRACS_1279,BRACS_1896
43,BRACS_3274,BRACS_3314,BRACS_1897
44,BRACS_3275,BRACS_3315,BRACS_1578
45,BRACS_3276,BRACS_3316,BRACS_1579
46,BRACS_3277,BRACS_3317,BRACS_1580
47,BRACS_3278,BRACS_1791,BRACS_743
48,BRACS_3279,BRACS_1792,
49,BRACS_3281,BRACS_1793,
50,BRACS_3282,BRACS_1794,
51,BRACS_3283,BRACS_1795,
52,BRACS_3295,BRACS_1796,
53,BRACS_3296,,
54,BRACS_3298,,
55,BRACS_264,,
56,BRACS_265,,
57,BRACS_1249,,
58,BRACS_1962,,
59,BRACS_1963,,
60,BRACS_1964,,
61,BRACS_3309,,
62,BRACS_3310,,
63,BRACS_3311,,
64,BRACS_3312,,
65,BRACS_3313,,
66,BRACS_3336,,
67,BRACS_1879,,
68,BRACS_1893,,
69,BRACS_1253,,
70,BRACS_1240,,
71,BRACS_1241,,
72,BRACS_1242,,
73,BRACS_1261,,
74,BRACS_1957,,
75,BRACS_1958,,
76,BRACS_1959,,
77,BRACS_1668,,
78,BRACS_1669,,
79,BRACS_1003710,,
80,BRACS_1003685,,
81,BRACS_1003707,,
82,BRACS_1003734,,
83,BRACS_1385,,
84,BRACS_1003700,,
85,BRACS_1003658,,
86,BRACS_1003659,,
87,BRACS_1003686,,
88,BRACS_1003706,,
89,BRACS_1003675,,
90,BRACS_1003713,,
91,BRACS_1003714,,
92,BRACS_1003717,,
93,BRACS_1003718,,
94,BRACS_1003730,,
95,BRACS_1003671,,
96,BRACS_1003672,,
97,BRACS_1003705,,
98,BRACS_1003668,,
99,BRACS_1003669,,
100,BRACS_1003715,,
101,BRACS_1003716,,
102,BRACS_1003724,,
103,BRACS_1003725,,
104,BRACS_1860,,
105,BRACS_1861,,
106,BRACS_1862,,
107,BRACS_1863,,
108,BRACS_1864,,
109,BRACS_1865,,
110,BRACS_1866,,
111,BRACS_1932,,
112,BRACS_1933,,
113,BRACS_1934,,
114,BRACS_1974,,
115,BRACS_1975,,
116,BRACS_1977,,
117,BRACS_1978,,
118,BRACS_1979,,
119,BRACS_1980,,
120,BRACS_1981,,
121,BRACS_292,,
122,BRACS_1797,,
123,BRACS_1798,,
124,BRACS_1799,,
125,BRACS_301,,
126,BRACS_1919,,
127,BRACS_1920,,
128,BRACS_1921,,
129,BRACS_1922,,
130,BRACS_1923,,
131,BRACS_1927,,
132,BRACS_1928,,
133,BRACS_1929,,
134,BRACS_1930,,
135,BRACS_1931,,
136,BRACS_1817,,
137,BRACS_1820,,
138,BRACS_1821,,
139,BRACS_1823,,
140,BRACS_1824,,
141,BRACS_1825,,
142,BRACS_1826,,
143,BRACS_1913,,
144,BRACS_1914,,
145,BRACS_1915,,
146,BRACS_1916,,
147,BRACS_1917,,
148,BRACS_1918,,
149,BRACS_1924,,
150,BRACS_1925,,
151,BRACS_1926,,
152,BRACS_2007,,
153,BRACS_286,,
154,BRACS_1287,,
155,BRACS_1288,,
156,BRACS_1289,,
157,BRACS_1292,,
158,BRACS_1293,,
159,BRACS_1228,,
160,BRACS_1283,,
161,BRACS_1284,,
162,BRACS_1286,,
163,BRACS_1247,,
164,BRACS_1318,,
165,BRACS_1319,,
166,BRACS_1320,,
167,BRACS_1406,,
168,BRACS_1407,,
169,BRACS_1408,,
170,BRACS_1409,,
171,BRACS_1411,,
172,BRACS_1412,,
173,BRACS_1413,,
174,BRACS_1414,,
175,BRACS_1616,,
176,BRACS_1617,,
177,BRACS_1618,,
178,BRACS_1620,,
179,BRACS_1621,,
180,BRACS_1622,,
181,BRACS_1473,,
182,BRACS_1474,,
183,BRACS_1476,,
184,BRACS_1511,,
185,BRACS_1512,,
186,BRACS_1513,,
187,BRACS_1514,,
188,BRACS_1515,,
189,BRACS_1494,,
190,BRACS_1495,,
191,BRACS_1496,,
192,BRACS_1497,,
193,BRACS_1498,,
194,BRACS_1499,,
195,BRACS_1483,,
196,BRACS_1484,,
197,BRACS_1485,,
198,BRACS_1486,,
199,BRACS_1487,,
200,BRACS_1503,,
201,BRACS_1506,,
202,BRACS_1507,,
203,BRACS_1508,,
204,BRACS_1509,,
205,BRACS_1510,,
206,BRACS_1587,,
207,BRACS_1588,,
208,BRACS_1589,,
209,BRACS_1590,,
210,BRACS_1597,,
211,BRACS_1598,,
212,BRACS_1599,,
213,BRACS_1601,,
214,BRACS_1602,,
215,BRACS_1607,,
216,BRACS_1608,,
217,BRACS_1609,,
218,BRACS_1610,,
219,BRACS_1003660,,
220,BRACS_1003661,,
221,BRACS_1870,,
222,BRACS_1872,,
223,BRACS_1936,,
224,BRACS_1937,,
225,BRACS_1635,,
226,BRACS_1636,,
227,BRACS_1637,,
228,BRACS_1638,,
229,BRACS_1639,,
230,BRACS_1640,,
231,BRACS_1641,,
232,BRACS_1642,,
233,BRACS_1643,,
234,BRACS_1645,,
235,BRACS_1646,,
236,BRACS_1647,,
237,BRACS_1648,,
238,BRACS_1649,,
239,BRACS_1650,,
240,BRACS_1652,,
241,BRACS_1653,,
242,BRACS_1654,,
243,BRACS_1003727,,
244,BRACS_1003728,,
245,BRACS_3284,,
246,BRACS_3285,,
247,BRACS_3266,,
248,BRACS_3289,,
249,BRACS_3290,,
250,BRACS_3291,,
251,BRACS_3292,,
252,BRACS_3293,,
253,BRACS_3294,,
254,BRACS_734,,
255,BRACS_1369,,
256,BRACS_1370,,
257,BRACS_1906,,
258,BRACS_1908,,
259,BRACS_1910,,
260,BRACS_1815,,
261,BRACS_1816,,
262,BRACS_735,,
263,BRACS_736,,
264,BRACS_737,,
265,BRACS_738,,
266,BRACS_739,,
267,BRACS_740,,
268,BRACS_1871,,
269,BRACS_1873,,
270,BRACS_1874,,
271,BRACS_1875,,
272,BRACS_1877,,
273,BRACS_1888,,
274,BRACS_1950,,
275,BRACS_1968,,
276,BRACS_1969,,
277,BRACS_1970,,
278,BRACS_1971,,
279,BRACS_1814,,
280,BRACS_1813,,
281,BRACS_1993,,
282,BRACS_1994,,
283,BRACS_1995,,
284,BRACS_1996,,
285,BRACS_1997,,
286,BRACS_1998,,
287,BRACS_1999,,
288,BRACS_2000,,
289,BRACS_2001,,
290,BRACS_2002,,
291,BRACS_1832,,
292,BRACS_1833,,
293,BRACS_1834,,
294,BRACS_1835,,
295,BRACS_1836,,
296,BRACS_1837,,
297,BRACS_1838,,
298,BRACS_1839,,
299,BRACS_1840,,
300,BRACS_1841,,
301,BRACS_1858,,
302,BRACS_1772,,
303,BRACS_1773,,
304,BRACS_1774,,
305,BRACS_1775,,
306,BRACS_1777,,
307,BRACS_1778,,
308,BRACS_1779,,
309,BRACS_1780,,
310,BRACS_1263,,
311,BRACS_1265,,
312,BRACS_1842,,
313,BRACS_1843,,
314,BRACS_1844,,
315,BRACS_1845,,
316,BRACS_1846,,
317,BRACS_1847,,
318,BRACS_1848,,
319,BRACS_1849,,
320,BRACS_1850,,
321,BRACS_1851,,
322,BRACS_1852,,
323,BRACS_1853,,
324,BRACS_1855,,
325,BRACS_1856,,
326,BRACS_288,,
327,BRACS_1771,,
328,BRACS_745,,
329,BRACS_747,,
330,BRACS_748,,
331,BRACS_749,,
332,BRACS_750,,
333,BRACS_752,,
334,BRACS_753,,
335,BRACS_754,,
336,BRACS_755,,
337,BRACS_756,,
338,BRACS_757,,
339,BRACS_758,,
340,BRACS_759,,
341,BRACS_760,,
342,BRACS_761,,
343,BRACS_762,,
344,BRACS_1379,,
345,BRACS_1782,,
346,BRACS_1783,,
347,BRACS_1784,,
348,BRACS_1785,,
349,BRACS_1786,,
350,BRACS_1787,,
351,BRACS_1788,,
352,BRACS_1789,,
353,BRACS_1935,,
354,BRACS_283,,
355,BRACS_305,,
356,BRACS_281,,
357,BRACS_298,,
358,BRACS_3305,,
359,BRACS_3308,,
360,BRACS_3318,,
361,BRACS_3319,,
362,BRACS_3320,,
363,BRACS_3321,,
364,BRACS_3322,,
365,BRACS_3323,,
366,BRACS_3324,,
367,BRACS_291,,
368,BRACS_1857,,
369,BRACS_1876,,
370,BRACS_1883,,
371,BRACS_1885,,
372,BRACS_1886,,
373,BRACS_295,,
374,BRACS_300,,
375,BRACS_1899,,
376,BRACS_1900,,
377,BRACS_1901,,
378,BRACS_1902,,
379,BRACS_1903,,
380,BRACS_1904,,
381,BRACS_1905,,
382,BRACS_1867,,
383,BRACS_1878,,
384,BRACS_1938,,
385,BRACS_1940,,
386,BRACS_1941,,
387,BRACS_1942,,
388,BRACS_1943,,
389,BRACS_1944,,
390,BRACS_3300,,
391,BRACS_3301,,
392,BRACS_3302,,
393,BRACS_1239,,
394,BRACS_1255,,
395,BRACS_1257,,
396,BRACS_1259,,
397,BRACS_1250,,
398,BRACS_1251,,
399,BRACS_1827,,
400,BRACS_1828,,
401,BRACS_1829,,
402,BRACS_1830,,
403,BRACS_1831,,
404,BRACS_1231,,
405,BRACS_1386,,
406,BRACS_1003673,,
407,BRACS_773,,
408,BRACS_1232,,
409,BRACS_1233,,
410,BRACS_1953,,
411,BRACS_1945,,
412,BRACS_1952,,
413,BRACS_1954,,
414,BRACS_1955,,
415,BRACS_1356,,
416,BRACS_1357,,
417,BRACS_1358,,
418,BRACS_1360,,
419,BRACS_1808,,
420,BRACS_1810,,
421,BRACS_1811,,
422,BRACS_1812,,
423,BRACS_1946,,
424,BRACS_1947,,
425,BRACS_1948,,
426,BRACS_1892,,
427,BRACS_1003731,,
428,BRACS_1003732,,
429,BRACS_1003677,,
430,BRACS_1003708,,
431,BRACS_1003709,,
432,BRACS_1516,,
433,BRACS_1003697,,
434,BRACS_1003692,,
435,BRACS_1374,,
436,BRACS_1378,,
437,BRACS_1003703,,
438,BRACS_1003721,,
439,BRACS_1003722,,
440,BRACS_1003723,,
441,BRACS_1003678,,
442,BRACS_1003694,,
443,BRACS_1003667,,
444,BRACS_1003670,,
445,BRACS_1003693,,
