,train,val,test
wlgws9gl,True,False,False
2g3h8t38,True,False,False
wzfh3rdh,True,False,False
d2sm29vh,True,False,False
ibesgi3x,True,False,False
psx2bw9l,True,False,False
kikg2gp0,True,False,False
kp62v2di,True,False,False
amaej4tz,True,False,False
7ohxfx6m,True,False,False
tu5tkd4s,True,False,False
n2kw1qi5,True,False,False
rpx5d2nw,True,False,False
104cn5ww,True,False,False
2eqhtcsa,True,False,False
ij1g76xz,True,False,False
mh480tkb,True,False,False
enj30r2y,True,False,False
0a8f2tx6,True,False,False
e25e4794,True,False,False
bvvq09ph,True,False,False
p7mp5r2a,True,False,False
ia43ajvc,True,False,False
ex1zgbbd,True,False,False
48zei162,True,False,False
l97txcmi,True,False,False
ns9oqm42,True,False,False
z8iwsq36,True,False,False
sx9xdn4x,True,False,False
t5n1qfg1,True,False,False
8tn0wx0q,True,False,False
m9de8lfp,True,False,False
8l2n1n2m,True,False,False
fowrx5xl,True,False,False
nq3ruxgh,True,False,False
hkj8pwhf,True,False,False
shcuk10p,True,False,False
0ybge7c4,True,False,False
6hy2l2zj,True,False,False
v6drotab,True,False,False
hzkjmspt,True,False,False
dbzg1w2e,True,False,False
27i0ixtv,True,False,False
yekc7qmc,True,False,False
vfri0lsb,True,False,False
yi1gau37,True,False,False
d2yviedp,True,False,False
pu22y0wc,True,False,False
atdinck0,True,False,False
o7fpv0ty,True,False,False
nu6sdr36,True,False,False
zvjuybn4,True,False,False
5z09qfrp,True,False,False
x5ux3k1f,True,False,False
kc82nuft,True,False,False
k7izddp0,True,False,False
3j58caqk,True,False,False
evlwfw6j,True,False,False
tgqmwus4,True,False,False
axca9vhg,True,False,False
cgsctzbm,True,False,False
oy6nco5x,True,False,False
ghmfdctz,True,False,False
08auexbl,True,False,False
ncwtlgly,True,False,False
s2ufpyws,True,False,False
3f4c0t1d,True,False,False
pege9xfr,True,False,False
uaabxzo3,True,False,False
eg2sdvoa,True,False,False
qszkuo6w,True,False,False
s3z9r5q9,True,False,False
vyp2vk45,True,False,False
cvlnx32z,True,False,False
u6tgdlgk,True,False,False
19lqx994,True,False,False
eln1ii56,True,False,False
n2yj1j0s,True,False,False
n4npkt42,True,False,False
3gjk5s5d,True,False,False
eot3lxzz,True,False,False
nym6xeiu,True,False,False
2dz4vf4b,True,False,False
z9xjswfd,True,False,False
qv75b8qr,True,False,False
wzf2a26k,True,False,False
j5odd6jy,True,False,False
qlka7ygz,True,False,False
u1wxe9y8,True,False,False
65yag2wx,True,False,False
g9l5nciw,True,False,False
tl4jo6n2,True,False,False
sl9i4hdm,True,False,False
p9erjyik,True,False,False
is1tu662,True,False,False
idbenwnt,True,False,False
nzlk66b2,True,False,False
e0nldjex,True,False,False
drqsjnoq,True,False,False
75g0ex3u,True,False,False
a4ymz4b4,True,False,False
x3x62evp,True,False,False
dpyy8g5q,True,False,False
ngwkxh6a,True,False,False
aykeu0cg,True,False,False
fx6u23oa,True,False,False
6ipo89f1,True,False,False
0e1v575k,True,False,False
szj8lh2z,True,False,False
h8gagrwo,True,False,False
yyeio0nz,True,False,False
peesbo3q,True,False,False
wqire760,True,False,False
jisjvsam,True,False,False
f2j54ad7,True,False,False
rafm4qnj,True,False,False
dx8d1x1r,True,False,False
x7a8wcih,True,False,False
vakr2mv9,True,False,False
posoxytq,True,False,False
k64iubv1,True,False,False
u9qiw1zd,True,False,False
79li3chi,True,False,False
zbq9yper,True,False,False
nn0t5nw2,True,False,False
ovd4s9ql,True,False,False
vgaukgrg,True,False,False
mpa9obmn,True,False,False
5kjfgxbh,True,False,False
3gc93k9g,True,False,False
tua20f9r,True,False,False
wjmhzqsl,True,False,False
490ha1o2,True,False,False
y5j26wcq,True,False,False
wvnnduu8,True,False,False
ps7msmwt,True,False,False
zfjn3vb2,True,False,False
cusgxcg2,True,False,False
9w4g5nlb,True,False,False
dhgg3qzd,True,False,False
hi66jtol,True,False,False
gt3zcmgd,True,False,False
3iciaipd,True,False,False
0owr1zhh,True,False,False
47auhy8b,True,False,False
wwcx4ccw,True,False,False
5k5kefrp,True,False,False
j9l985ny,True,False,False
96qjz49q,True,False,False
lust3lis,True,False,False
r8cj17j9,True,False,False
653y6fbu,True,False,False
v33oiutr,True,False,False
ucg9v50s,True,False,False
m2oe3tjp,True,False,False
3bs1ll6k,True,False,False
d595atxh,True,False,False
4jnmkkm0,True,False,False
uc0rxtd9,True,False,False
zr5aauqn,True,False,False
h0o9nsbq,True,False,False
q46n7e4n,False,True,False
14wyri1q,False,True,False
ddmh0u0u,False,True,False
ie60p47t,False,True,False
abl5ohxt,False,True,False
2mivi1li,False,True,False
uj49228j,False,True,False
izajiqb6,False,True,False
gd1maxz9,False,True,False
49fwdpmu,False,True,False
8bup5z8a,False,True,False
wxqu4sai,False,True,False
le2xpv4m,False,True,False
tg2982hs,False,True,False
5ancwi8k,False,True,False
xo4zspg9,False,True,False
gmva643j,False,True,False
ij8om5ub,False,True,False
ei75qr0k,False,True,False
jxro26uk,False,True,False
l9gam80b,False,True,False
pi3yxkcm,False,True,False
celd7o0o,False,True,False
n4les5fz,False,True,False
lxyaf2xn,False,True,False
pfvigysq,False,True,False
zxocjpa3,False,True,False
wabauiu3,False,True,False
6m1rccnj,False,True,False
q5olgzqe,False,True,False
aq867hmg,False,True,False
unympqw0,False,True,False
0f1qu9g7,False,True,False
covfkmv8,False,True,False
g26tqoyn,False,True,False
du5op057,False,True,False
kkgocqfj,False,True,False
usxqqlid,False,True,False
nb7sq5ke,False,True,False
6nnluabs,False,True,False
qzyw50pz,False,True,False
716e5lx8,False,True,False
pjrr6vxc,False,False,True
iemuss3j,False,False,True
isa0gabz,False,False,True
0ezpjmed,False,False,True
7gkc9mh2,False,False,True
qkt5q1n9,False,False,True
nezr8bei,False,False,True
aiv94oe5,False,False,True
muw6gdv4,False,False,True
ndzytj69,False,False,True
1mrv16xo,False,False,True
7uoc0yex,False,False,True
5jcdda1t,False,False,True
dzvopy4m,False,False,True
5i6jpma0,False,False,True
1m374rou,False,False,True
okgjfv46,False,False,True
njo4ng0d,False,False,True
ozbkmgox,False,False,True
x237rbgl,False,False,True
3o05eiqs,False,False,True
rzj25srl,False,False,True
f1f6t66q,False,False,True
4mbk2wqz,False,False,True
p3kesfn0,False,False,True
0xx0am33,False,False,True
zyo5fbtd,False,False,True
z56amlxb,False,False,True
nype6n0n,False,False,True
hsf9yh6e,False,False,True
cbu40kft,False,False,True
mp5kp8ad,False,False,True
0gycyamb,False,False,True
qdgmoqgg,False,False,True
kqkfbp9r,False,False,True
o1znowe6,False,False,True
g7nxofvt,False,False,True
zls74zzp,False,False,True
yzokv408,False,False,True
9j4yq41z,False,False,True
gmak3650,False,False,True
ivpyjlxo,False,False,True
